Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YGR013W	SNU71	chrVII	+	514554	516416	0.0	0.0	0.0
YGL230C	.	chrVII	-	63772	64215	0.0	0.0	0.0
YGL188C	.	chrVII	-	149343	149516	0.0	0.0	0.0
YGR182C	.	chrVII	-	858551	858904	0.0	0.0	0.0
YGR234W	YHB1	chrVII	+	959904	961103	0.0	0.0	0.0
YGR296W	YRF1-3	chrVII	+	1084864	1090591	0.0	0.0	0.0
YGR290W	.	chrVII	+	1075482	1075925	0.0	0.0	0.0
YGL081W	.	chrVII	+	357377	358339	0.0	0.0	0.0
YGL103W	RPL28	chrVII	+	310967	311927	0.0	0.0	0.0
YGL095C	VPS45	chrVII	-	328874	330607	0.0	0.0	0.0
tD(GUC)G1	.	chrVII	+	531610	531681	0.0	0.0	0.0
YGR254W	ENO1	chrVII	+	1000927	1002240	0.0	0.0	0.0
YGR046W	TAM41	chrVII	+	584895	586052	0.0	0.0	0.0
YGR185C	TYS1	chrVII	-	866336	867520	0.0	0.0	0.0
snR39B	.	chrVII	-	366374	366469	0.0	0.0	0.0
YGL014C-A	.	chrVII	-	466237	466398	0.0	0.0	0.0
tV(AAC)G1	.	chrVII	-	412294	412367	0.0	0.0	0.0
YGR129W	SYF2	chrVII	+	750400	751047	0.0	0.0	0.0
YGR152C	RSR1	chrVII	-	794674	795492	0.0	0.0	0.0
YGR170W	PSD2	chrVII	+	837142	840558	0.0	0.0	0.0
YGR039W	.	chrVII	+	574888	575199	0.0	0.0	0.0
YGR227W	DIE2	chrVII	+	947420	948997	0.0	0.0	0.0
YGL256W	ADH4	chrVII	+	15159	16307	0.0	0.0	0.0
tV(AAC)G3	.	chrVII	-	73829	73902	0.0	0.0	0.0
YGR018C	.	chrVII	-	524365	524694	0.0	0.0	0.0
YGR053C	.	chrVII	-	594986	595837	0.0	0.0	0.0
YGR207C	CIR1	chrVII	-	910843	911628	0.0	0.0	0.0
YGR060W	ERG25	chrVII	+	610564	611493	0.0	0.0	0.0
YGL079W	KXD1	chrVII	+	359444	360100	0.0	0.0	0.0
YGR244C	LSC2	chrVII	-	978036	979319	0.0	0.0	0.0
YGL070C	RPB9	chrVII	-	374459	374827	0.0	0.0	0.0
tW(CCA)G2	.	chrVII	-	878710	878815	0.0	0.0	0.0
YGR202C	PCT1	chrVII	-	903474	904748	0.0	0.0	0.0
YGL183C	MND1	chrVII	-	156543	157285	0.0	0.0	0.0
YGL087C	MMS2	chrVII	-	346406	346904	0.0	0.0	0.0
tV(AAC)G2	.	chrVII	+	823482	823555	0.0	0.0	0.0
YGL224C	SDT1	chrVII	-	78015	78857	0.0	0.0	0.0
YGL010W	MPO1	chrVII	+	475545	476069	0.0	0.0	0.0
YGL211W	NCS6	chrVII	+	92512	93591	0.0	0.0	0.0
YGL247W	BRR6	chrVII	+	36933	37526	0.0	0.0	0.0
YGL067W	NPY1	chrVII	+	376101	377255	0.0	0.0	0.0
YGL063C-A	.	chrVII	-	384502	384651	0.0	0.0	0.0
YGR275W	RTT102	chrVII	+	1043276	1043749	0.0	0.0	0.0
YGL197W	MDS3	chrVII	+	124698	129161	0.0	0.0	0.0
YGR146C-A	.	chrVII	-	785276	785437	0.0	0.0	0.0
YGL126W	SCS3	chrVII	+	270997	272139	0.0	0.0	0.0
YGL210W	YPT32	chrVII	+	93792	94460	0.0	0.0	0.0
YGR250C	RIE1	chrVII	-	991176	993521	0.0	0.0	0.0
YGR005C	TFG2	chrVII	-	504657	505859	0.0	0.0	0.0
YGL150C	INO80	chrVII	-	221104	225573	0.0	0.0	0.0
YGL029W	CGR1	chrVII	+	440063	440425	0.0	0.0	0.0
YGL238W	CSE1	chrVII	+	49552	52434	0.0	0.0	0.0
YGL190C	CDC55	chrVII	-	145809	147389	0.0	0.0	0.0
YGL112C	TAF6	chrVII	-	298178	299728	0.0	0.0	0.0
YGL226W	MTC3	chrVII	+	73340	73711	0.0	0.0	0.0
YGL153W	PEX14	chrVII	+	216273	217298	0.0	0.0	0.0
YGR169C-A	.	chrVII	-	836387	836665	0.0	0.0	0.0
YGR173W	RBG2	chrVII	+	843854	844960	0.0	0.0	0.0
YGR178C	PBP1	chrVII	-	851047	853215	0.0	0.0	0.0
tL(CAA)G3	.	chrVII	-	857378	857491	0.0	0.0	0.0
YGR198W	YPP1	chrVII	+	894693	897146	0.0	0.0	0.0
YGL252C	RTG2	chrVII	-	25718	27484	0.0	0.0	0.0
YGL178W	MPT5	chrVII	+	167352	170571	0.0	0.0	0.0
YGL254W	FZF1	chrVII	+	22304	23203	0.0	0.0	0.0
YGR029W	ERV1	chrVII	+	543553	544205	0.0	0.0	0.0
YGL040C	HEM2	chrVII	-	419527	420555	0.0	0.0	0.0
YGL006W	PMC1	chrVII	+	485921	489442	0.0	0.0	0.0
YGL203C	KEX1	chrVII	-	112475	114664	0.0	0.0	0.0
YGL257C	MNT2	chrVII	-	12481	14157	0.0	0.0	0.0
YGL143C	MRF1	chrVII	-	234717	235958	0.0	0.0	0.0
YGR067C	.	chrVII	-	622372	624786	0.0	0.0	0.0
YGR031W	IMO32	chrVII	+	546441	547469	0.0	0.0	0.0
YGL232W	TAN1	chrVII	+	62075	63002	0.0	0.0	0.0
YGL244W	RTF1	chrVII	+	41498	43174	0.0	0.0	0.0
YGR156W	PTI1	chrVII	+	800546	801823	0.0	0.0	0.0
YGL050W	TYW3	chrVII	+	405776	406597	0.0	0.0	0.0
YGL113W	SLD3	chrVII	+	295932	297938	0.0	0.0	0.0
YGR160W	.	chrVII	+	807073	807684	0.0	0.0	0.0
YGR191W	HIP1	chrVII	+	880420	882231	0.0	0.0	0.0
YGR073C	.	chrVII	-	635615	635986	0.0	0.0	0.0
YGL182C	.	chrVII	-	157273	157596	0.0	0.0	0.0
YGL020C	GET1	chrVII	-	457163	457870	0.0	0.0	0.0
YGR059W	SPR3	chrVII	+	607563	609101	0.0	0.0	0.0
YGL214W	.	chrVII	+	90010	90495	0.0	0.0	0.0
YGR077C	PEX8	chrVII	-	637744	639513	0.0	0.0	0.0
tW(CCA)G1	.	chrVII	-	287350	287455	0.0	0.0	0.0
YGR007W	ECT1	chrVII	+	506969	507940	0.0	0.0	0.0
YGR177C	ATF2	chrVII	-	848829	850436	0.0	0.0	0.0
YGL048C	RPT6	chrVII	-	410069	411286	0.0	0.0	0.0
YGR068W-A	.	chrVII	+	626294	626389	0.0	0.0	0.0
YGR205W	TDA10	chrVII	+	909213	910085	0.0	0.0	0.0
YGR232W	NAS6	chrVII	+	953960	954646	0.0	0.0	0.0
YGL191W	COX13	chrVII	+	144808	145197	0.0	0.0	0.0
YGR223C	HSV2	chrVII	-	940869	942215	0.0	0.0	0.0
YGL213C	SKI8	chrVII	-	90054	91247	0.0	0.0	0.0
YGR087C	PDC6	chrVII	-	651290	652981	0.0	0.0	0.0
YGR088W	CTT1	chrVII	+	654634	656322	0.0	0.0	0.0
YGR174C	CBP4	chrVII	-	845893	846405	0.0	0.0	0.0
YGR245C	SDA1	chrVII	-	979765	982068	0.0	0.0	0.0
YGL216W	KIP3	chrVII	+	84885	87302	0.0	0.0	0.0
YGL243W	TAD1	chrVII	+	43307	44509	0.0	0.0	0.0
YGR210C	.	chrVII	-	913503	914738	0.0	0.0	0.0
YGR049W	SCM4	chrVII	+	591314	591877	0.0	0.0	0.0
tC(GCA)G	.	chrVII	-	707108	707179	0.0	0.0	0.0
YGR235C	.	chrVII	-	961360	962061	0.0	0.0	0.0
YGL135W	RPL1B	chrVII	+	254641	255294	0.0	0.0	0.0
YGL255W	ZRT1	chrVII	+	20978	22108	0.0	0.0	0.0
YGL057C	GEP7	chrVII	-	394966	395829	0.0	0.0	0.0
YGL204C	.	chrVII	-	111700	112005	0.0	0.0	0.0
YGL085W	LCL3	chrVII	+	349616	350440	0.0	0.0	0.0
YGL249W	ZIP2	chrVII	+	33098	35212	0.0	0.0	0.0
YGL151W	NUT1	chrVII	+	217524	220922	0.0	0.0	0.0
YGL055W	OLE1	chrVII	+	398628	400160	0.0	0.0	0.0
YGR267C	FOL2	chrVII	-	1025004	1025735	0.0	0.0	0.0
YGL186C	TPN1	chrVII	-	151037	152776	0.0	0.0	0.0
YGR033C	TIM21	chrVII	-	554248	554967	0.0	0.0	0.0
YGR270W	YTA7	chrVII	+	1027370	1031509	0.0	0.0	0.0
tK(CUU)G3	.	chrVII	+	876394	876466	0.0	0.0	0.0
YGL031C	RPL24A	chrVII	-	437467	437934	0.0	0.0	0.0
YGR276C	RNH70	chrVII	-	1043819	1045480	0.0	0.0	0.0
YGL253W	HXK2	chrVII	+	23935	25395	0.0	0.0	0.0
RME2	.	chrVII	-	141898	144120	0.0	0.0	0.0
YGL004C	RPN14	chrVII	-	490703	491956	0.0	0.0	0.0
YGR194C	XKS1	chrVII	-	886073	887875	0.0	0.0	0.0
YGR231C	PHB2	chrVII	-	952548	953480	0.0	0.0	0.0
tT(UGU)G1	.	chrVII	+	661749	661820	0.0	0.0	0.0
YGR127W	.	chrVII	+	746798	747736	0.0	0.0	0.0
YGR286C	BIO2	chrVII	-	1063813	1064940	0.0	0.0	0.0
YGL155W	CDC43	chrVII	+	214081	215211	0.0	0.0	0.0
YGL021W	ALK1	chrVII	+	454785	457067	0.0	0.0	0.0
tE(UUC)G3	.	chrVII	+	541850	541921	0.0	0.0	0.0
YGL177W	.	chrVII	+	167559	167906	0.0	0.0	0.0
YGL165C	.	chrVII	-	191398	191976	0.0	0.0	0.0
YGR119C	NUP57	chrVII	-	728046	729671	0.0	0.0	0.0
YGR163W	GTR2	chrVII	+	827552	828577	0.0	0.0	0.0
YGL235W	.	chrVII	+	55279	55815	0.0	0.0	0.0
YGL086W	MAD1	chrVII	+	347119	349368	0.0	0.0	0.0
YGR044C	RME1	chrVII	-	582990	583892	0.0	0.0	0.0
YGL219C	MDM34	chrVII	-	82878	84257	0.0	0.0	0.0
YGL156W	AMS1	chrVII	+	210416	213667	0.0	0.0	0.0
YGL202W	ARO8	chrVII	+	116059	117561	0.0	0.0	0.0
tL(GAG)G	.	chrVII	+	700675	700756	0.0	0.0	0.0
YGR174W-A	.	chrVII	+	846655	846741	0.0	0.0	0.0
YLR169W	.	chrXII	+	500335	500688	0.0	0.0	0.0
RDN5-4	.	chrXII	+	482045	482163	0.0	0.0	0.0
tI(AAU)L1	.	chrXII	+	734802	734875	0.0	0.0	0.0
YLR428C	.	chrXII	-	990617	990961	0.0	0.0	0.0
YLR295C	ATP14	chrXII	-	721999	722373	0.0	0.0	0.0
YLR264C-A	.	chrXII	-	673828	673944	0.0	0.0	0.0
YLR159W	.	chrXII	+	485345	485689	0.0	0.0	0.0
YLR226W	BUR2	chrXII	+	589354	590541	0.0	0.0	0.0
YLR191W	PEX13	chrXII	+	537272	538432	0.0	0.0	0.0
YLR182W	SWI6	chrXII	+	517940	520351	0.0	0.0	0.0
YLR462W	.	chrXII	+	1065956	1066564	0.0	0.0	0.0
YLR277C	YSH1	chrXII	-	697156	699495	0.0	0.0	0.0
YLR270W	DCS1	chrXII	+	681186	682238	0.0	0.0	0.0
YLR095C	IOC2	chrXII	-	329677	332115	0.0	0.0	0.0
YLR086W	SMC4	chrXII	+	302243	306499	0.0	0.0	0.0
YLL054C	.	chrXII	-	32673	35204	0.0	0.0	0.0
YLR258W	GSY2	chrXII	+	660716	662833	0.0	0.0	0.0
YLL037W	.	chrXII	+	66562	66942	0.0	0.0	0.0
YLR199C	PBA1	chrXII	-	547853	548769	0.0	0.0	0.0
YLR315W	NKP2	chrXII	+	764808	765269	0.0	0.0	0.0
YLR221C	RSA3	chrXII	-	578362	579024	0.0	0.0	0.0
YLR147C	SMD3	chrXII	-	434158	434463	0.0	0.0	0.0
YLR387C	REH1	chrXII	-	896374	897672	0.0	0.0	0.0
YLR038C	COX12	chrXII	-	224921	225172	0.0	0.0	0.0
YLR437C-A	.	chrXII	-	1012459	1012686	0.0	0.0	0.0
YLR466C-A	.	chrXII	-	1070387	1070869	0.0	0.0	0.0
YLR237W	THI7	chrXII	+	612367	614163	0.0	0.0	0.0
YLR074C	BUD20	chrXII	-	281956	282456	0.0	0.0	0.0
YLR172C	DPH5	chrXII	-	501260	502162	0.0	0.0	0.0
YLR461W	PAU4	chrXII	+	1062919	1063281	0.0	0.0	0.0
YLR334C	.	chrXII	-	796698	797078	0.0	0.0	0.0
YLR294C	.	chrXII	-	721701	722030	0.0	0.0	0.0
YLR317W	.	chrXII	+	765655	766089	0.0	0.0	0.0
YLR054C	OSW2	chrXII	-	248717	250978	0.0	0.0	0.0
YLL041C	SDH2	chrXII	-	53131	53931	0.0	0.0	0.0
YLL042C	ATG10	chrXII	-	52087	52590	0.0	0.0	0.0
YLR158C	ASP3-3	chrXII	-	482549	483637	0.0	0.0	0.0
YLL061W	MMP1	chrXII	+	17956	19707	0.0	0.0	0.0
YLR110C	CCW12	chrXII	-	369697	370098	0.0	0.0	0.0
YLR029C	RPL15A	chrXII	-	201976	202590	0.0	0.0	0.0
snR34	.	chrXII	+	899180	899382	0.0	0.0	0.0
YLR156W	.	chrXII	+	472113	472457	0.0	0.0	0.0
snR61	.	chrXII	-	794486	794575	0.0	0.0	0.0
YLR183C	TOS4	chrXII	-	520543	522012	0.0	0.0	0.0
YLL032C	.	chrXII	-	74270	76747	0.0	0.0	0.0
YLL052C	AQY2	chrXII	-	35912	36361	0.0	0.0	0.0
YLL020C	.	chrXII	-	105556	105861	0.0	0.0	0.0
YLR076C	.	chrXII	-	283185	283607	0.0	0.0	0.0
YLR157W-E	.	chrXII	+	481873	482037	0.0	0.0	0.0
YLR255C	.	chrXII	-	645600	645953	0.0	0.0	0.0
YLR260W	LCB5	chrXII	+	665844	667907	0.0	0.0	0.0
YLL018C	DPS1	chrXII	-	109902	111575	0.0	0.0	0.0
YLR032W	RAD5	chrXII	+	204991	208500	0.0	0.0	0.0
YLR107W	REX3	chrXII	+	364116	365330	0.0	0.0	0.0
YLR355C	ILV5	chrXII	-	838066	839253	0.0	0.0	0.0
YLR408C	BLS1	chrXII	-	933885	934253	0.0	0.0	0.0
YLR378C	SEC61	chrXII	-	875736	877178	0.0	0.0	0.0
YLR400W	.	chrXII	+	922063	922536	0.0	0.0	0.0
YLL066W-A	.	chrXII	+	6486	6968	0.0	0.0	0.0
YLR108C	.	chrXII	-	366667	368124	0.0	0.0	0.0
YLR157C	ASP3-2	chrXII	-	472969	474057	0.0	0.0	0.0
YLR351C	NIT3	chrXII	-	829489	830364	0.0	0.0	0.0
tP(UGG)L	.	chrXII	+	92548	92650	0.0	0.0	0.0
YLR119W	SRN2	chrXII	+	385534	386175	0.0	0.0	0.0
RDN5-1	.	chrXII	+	459676	459796	0.0	0.0	0.0
YLR197W	NOP56	chrXII	+	546097	547611	0.0	0.0	0.0
YLR385C	SWC7	chrXII	-	892992	893390	0.0	0.0	0.0
YLR063W	BMT6	chrXII	+	264157	265254	0.0	0.0	0.0
YLR104W	LCL2	chrXII	+	346585	346980	0.0	0.0	0.0
YLR099W-A	MIM2	chrXII	+	341325	341588	0.0	0.0	0.0
YLR257W	.	chrXII	+	658826	659791	0.0	0.0	0.0
YLR101C	.	chrXII	-	342566	342961	0.0	0.0	0.0
YLR280C	.	chrXII	-	704483	704833	0.0	0.0	0.0
YLR414C	PUN1	chrXII	-	953353	954144	0.0	0.0	0.0
YLR421C	RPN13	chrXII	-	965090	965560	0.0	0.0	0.0
YLR071C	RGR1	chrXII	-	275378	278626	0.0	0.0	0.0
YLR157C-C	.	chrXII	-	482059	482190	0.0	0.0	0.0
YLR369W	SSQ1	chrXII	+	859552	861525	0.0	0.0	0.0
YLL034C	RIX7	chrXII	-	70633	73146	0.0	0.0	0.0
tI(AAU)L2	.	chrXII	-	1052071	1052144	0.0	0.0	0.0
YLR167W	RPS31	chrXII	+	498947	499405	0.0	0.0	0.0
YLL031C	GPI13	chrXII	-	77152	80205	0.0	0.0	0.0
YLR139C	SLS1	chrXII	-	421542	423473	0.0	0.0	0.0
YLL018C-A	COX19	chrXII	-	108676	108972	0.0	0.0	0.0
YLL046C	RNP1	chrXII	-	46714	47463	0.0	0.0	0.0
YLR022C	SDO1	chrXII	-	184174	184926	0.0	0.0	0.0
YLR155C	ASP3-1	chrXII	-	469317	470405	0.0	0.0	0.0
YLL013C	PUF3	chrXII	-	122075	124714	0.0	0.0	0.0
YLR099C	ICT1	chrXII	-	339744	340928	0.0	0.0	0.0
YLR100W	ERG27	chrXII	+	341810	342853	0.0	0.0	0.0
YLR060W	FRS1	chrXII	+	260979	262766	0.0	0.0	0.0
YLR228C	ECM22	chrXII	-	600019	602463	0.0	0.0	0.0
YLR403W	SFP1	chrXII	+	925568	927619	0.0	0.0	0.0
YLR116W	MSL5	chrXII	+	380822	382252	0.0	0.0	0.0
YLR419W	.	chrXII	+	958428	962735	0.0	0.0	0.0
YLR276C	DBP9	chrXII	-	695046	696830	0.0	0.0	0.0
YLR443W	ECM7	chrXII	+	1022625	1023971	0.0	0.0	0.0
YLR067C	PET309	chrXII	-	267813	270710	0.0	0.0	0.0
YLR150W	STM1	chrXII	+	440467	441288	0.0	0.0	0.0
YLR105C	SEN2	chrXII	-	347047	348180	0.0	0.0	0.0
tA(AGC)L	.	chrXII	-	656934	657006	0.0	0.0	0.0
YLL005C	SPO75	chrXII	-	137940	140546	0.0	0.0	0.0
YLR467C-A	.	chrXII	-	1077050	1077532	0.0	0.0	0.0
YLR396C	VPS33	chrXII	-	910235	912310	0.0	0.0	0.0
YLR027C	AAT2	chrXII	-	196829	198085	0.0	0.0	0.0
YLR415C	.	chrXII	-	954259	954597	0.0	0.0	0.0
YLR187W	SKG3	chrXII	+	524865	527945	0.0	0.0	0.0
YLR097C	HRT3	chrXII	-	336231	337265	0.0	0.0	0.0
YLR241W	CSC1	chrXII	+	620473	622821	0.0	0.0	0.0
YLR162W-A	RRT15	chrXII	+	490406	490594	0.0	0.0	0.0
YLR118C	.	chrXII	-	384725	385408	0.0	0.0	0.0
YLR091W	GEP5	chrXII	+	322297	323178	0.0	0.0	0.0
YLR264W	RPS28B	chrXII	+	673131	673334	0.0	0.0	0.0
YLR409C	UTP21	chrXII	-	934414	937233	0.0	0.0	0.0
YLL045C	RPL8B	chrXII	-	47859	48629	0.0	0.0	0.0
YLR230W	.	chrXII	+	604574	604879	0.0	0.0	0.0
YLR145W	RMP1	chrXII	+	432168	432773	0.0	0.0	0.0
YLR456W	.	chrXII	+	1055070	1055684	0.0	0.0	0.0
YLR275W	SMD2	chrXII	+	694378	694800	0.0	0.0	0.0
YLR339C	.	chrXII	-	805784	806335	0.0	0.0	0.0
YLR181C	VTA1	chrXII	-	516678	517670	0.0	0.0	0.0
YLR217W	.	chrXII	+	572909	573232	0.0	0.0	0.0
YLR053C	.	chrXII	-	248100	248426	0.0	0.0	0.0
YLR014C	PPR1	chrXII	-	172268	174982	0.0	0.0	0.0
YLR163W-A	.	chrXII	+	492812	492925	0.0	0.0	0.0
YLR154W-B	.	chrXII	+	454392	454556	0.0	0.0	0.0
YLL021W	SPA2	chrXII	+	100947	105347	0.0	0.0	0.0
YLR070C	XYL2	chrXII	-	274141	275211	0.0	0.0	0.0
YLR151C	PCD1	chrXII	-	441715	442737	0.0	0.0	0.0
YLR204W	QRI5	chrXII	+	552270	552605	0.0	0.0	0.0
YLR047C	FRE8	chrXII	-	239347	241407	0.0	0.0	0.0
YLL012W	YEH1	chrXII	+	125534	127255	0.0	0.0	0.0
YLR012C	.	chrXII	-	169982	170281	0.0	0.0	0.0
YLR222C-A	.	chrXII	-	582006	582236	0.0	0.0	0.0
YLR218C	COA4	chrXII	-	573466	573918	0.0	0.0	0.0
ETS1-1	.	chrXII	-	457733	458432	0.0	0.0	0.0
YLR125W	.	chrXII	+	393484	393894	0.0	0.0	0.0
tA(UGC)L	.	chrXII	-	214883	214955	0.0	0.0	0.0
YLR050C	.	chrXII	-	245587	246072	0.0	0.0	0.0
YLR227C	ADY4	chrXII	-	590562	592043	0.0	0.0	0.0
YLR153C	ACS2	chrXII	-	445524	447575	0.0	0.0	0.0
YLR282C	.	chrXII	-	705071	705412	0.0	0.0	0.0
YLR219W	MSC3	chrXII	+	574151	576337	0.0	0.0	0.0
YLR290C	COQ11	chrXII	-	717145	717978	0.0	0.0	0.0
YLR448W	RPL6B	chrXII	+	1028854	1029768	0.0	0.0	0.0
tD(GUC)L1	.	chrXII	+	427132	427203	0.0	0.0	0.0
YLR140W	.	chrXII	+	423474	423800	0.0	0.0	0.0
YLL048C	YBT1	chrXII	-	41280	46265	0.0	0.0	0.0
YLR170C	APS1	chrXII	-	500579	501049	0.0	0.0	0.0
YLL065W	.	chrXII	+	11726	12076	0.0	0.0	0.0
YLR003C	CMS1	chrXII	-	156855	157730	0.0	0.0	0.0
YLR373C	VID22	chrXII	-	868662	871367	0.0	0.0	0.0
YLR243W	GPN3	chrXII	+	624203	625021	0.0	0.0	0.0
YLL001W	DNM1	chrXII	+	147890	150163	0.0	0.0	0.0
YLR154C	RNH203	chrXII	-	447982	448314	0.0	0.0	0.0
YLL009C	COX17	chrXII	-	131205	131414	0.0	0.0	0.0
YLL002W	RTT109	chrXII	+	146291	147601	0.0	0.0	0.0
RDN25-1	.	chrXII	-	451786	455181	0.0	0.0	0.0
YLR305C	STT4	chrXII	-	738161	743863	0.0	0.0	0.0
YLR251W	SYM1	chrXII	+	641464	642057	0.0	0.0	0.0
YLR453C	RIF2	chrXII	-	1041799	1042986	0.0	0.0	0.0
YLR454W	FMP27	chrXII	+	1043998	1051884	0.0	0.0	0.0
YLR250W	SSP120	chrXII	+	640317	641021	0.0	0.0	0.0
YLL043W	FPS1	chrXII	+	49938	51947	0.0	0.0	0.0
YLR382C	NAM2	chrXII	-	882067	884751	0.0	0.0	0.0
YLR262C	YPT6	chrXII	-	668244	668891	0.0	0.0	0.0
tL(CAA)L	.	chrXII	+	628383	628497	0.0	0.0	0.0
YLR075W	RPL10	chrXII	+	282927	283592	0.0	0.0	0.0
YLR410W-B	.	chrXII	+	941483	946796	0.0	0.0	0.0
YLR157W-D	.	chrXII	+	475764	475976	0.0	0.0	0.0
YLR056W	ERG3	chrXII	+	253861	254958	0.0	0.0	0.0
YLR036C	.	chrXII	-	221521	222132	0.0	0.0	0.0
YLR233C	EST1	chrXII	-	607425	609524	0.0	0.0	0.0
YLR152C	.	chrXII	-	442958	444688	0.0	0.0	0.0
YLL029W	FRA1	chrXII	+	81461	83710	0.0	0.0	0.0
YLR246W	ERF2	chrXII	+	627118	628197	0.0	0.0	0.0
YLR259C	HSP60	chrXII	-	663284	665002	0.0	0.0	0.0
YLR435W	TSR2	chrXII	+	1006378	1006995	0.0	0.0	0.0
tL(UAG)L2	.	chrXII	+	732090	732190	0.0	0.0	0.0
YLR239C	LIP2	chrXII	-	616332	617318	0.0	0.0	0.0
YLR161W	.	chrXII	+	488997	489341	0.0	0.0	0.0
YLR209C	PNP1	chrXII	-	560797	561732	0.0	0.0	0.0
YLL016W	SDC25	chrXII	+	112847	115993	0.0	0.0	0.0
YLR165C	PUS5	chrXII	-	494494	495258	0.0	0.0	0.0
RDN58-2	.	chrXII	-	464551	464708	0.0	0.0	0.0
YLL067C	.	chrXII	-	585	4301	0.0	0.0	0.0
YLL030C	RRT7	chrXII	-	80356	80697	0.0	0.0	0.0
YLR051C	FCF2	chrXII	-	246324	246977	0.0	0.0	0.0
YLR072W	LAM6	chrXII	+	278862	280943	0.0	0.0	0.0
YLR026C	SED5	chrXII	-	195450	196472	0.0	0.0	0.0
ITS1-2	.	chrXII	-	464709	465069	0.0	0.0	0.0
YLR176C	RFX1	chrXII	-	507797	510232	0.0	0.0	0.0
YLR420W	URA4	chrXII	+	963785	964879	0.0	0.0	0.0
YLR193C	UPS1	chrXII	-	540009	540536	0.0	0.0	0.0
YLR084C	RAX2	chrXII	-	296589	300251	0.0	0.0	0.0
YLR024C	UBR2	chrXII	-	187663	193281	0.0	0.0	0.0
YLR235C	.	chrXII	-	611532	611930	0.0	0.0	0.0
YLR340W	RPP0	chrXII	+	805887	806825	0.0	0.0	0.0
YLR372W	.	chrXII	+	867354	868391	0.0	0.0	0.0
YLR079W	SIC1	chrXII	+	286820	287674	0.0	0.0	0.0
YLR109W	AHP1	chrXII	+	368781	369311	0.0	0.0	0.0
YLR240W	VPS34	chrXII	+	617533	620160	0.0	0.0	0.0
YLR384C	IKI3	chrXII	-	888851	892900	0.0	0.0	0.0
YLR254C	NDL1	chrXII	-	644404	644973	0.0	0.0	0.0
YLR194C	NCW2	chrXII	-	540809	541573	0.0	0.0	0.0
YLR399C	BDF1	chrXII	-	919536	921596	0.0	0.0	0.0
YLR134W	PDC5	chrXII	+	410723	412414	0.0	0.0	0.0
YLR439W	MRPL4	chrXII	+	1014491	1015450	0.0	0.0	0.0
YLR449W	FPR4	chrXII	+	1030834	1032012	0.0	0.0	0.0
YLR452C	SST2	chrXII	-	1039270	1041366	0.0	0.0	0.0
YLR455W	PDP3	chrXII	+	1053629	1054543	0.0	0.0	0.0
YLR229C	CDC42	chrXII	-	604212	604787	0.0	0.0	0.0
YLR312C	.	chrXII	-	757637	758833	0.0	0.0	0.0
YLR111W	.	chrXII	+	370391	370723	0.0	0.0	0.0
YLR087C	CSF1	chrXII	-	306855	315731	0.0	0.0	0.0
YLR390W-A	CCW14	chrXII	+	903724	904440	0.0	0.0	0.0
YLR286W-A	.	chrXII	+	708562	708696	0.0	0.0	0.0
YLR345W	.	chrXII	+	820511	822040	0.0	0.0	0.0
YLR398C	SKI2	chrXII	-	915156	919019	0.0	0.0	0.0
YLR407W	.	chrXII	+	932967	933653	0.0	0.0	0.0
YLR401C	DUS3	chrXII	-	922442	924448	0.0	0.0	0.0
YLR093C	NYV1	chrXII	-	326513	327415	0.0	0.0	0.0
YLR381W	CTF3	chrXII	+	879723	881924	0.0	0.0	0.0
YLR126C	.	chrXII	-	394765	395520	0.0	0.0	0.0
YLR122C	.	chrXII	-	390954	391331	0.0	0.0	0.0
YLR318W	EST2	chrXII	+	766542	769196	0.0	0.0	0.0
YLR371W	ROM2	chrXII	+	862714	866784	0.0	0.0	0.0
YLR002C	NOC3	chrXII	-	154343	156334	0.0	0.0	0.0
YLL066C	.	chrXII	-	6120	9836	0.0	0.0	0.0
YLR066W	SPC3	chrXII	+	267169	267723	0.0	0.0	0.0
YLR124W	.	chrXII	+	391600	391944	0.0	0.0	0.0
RDN5-3	.	chrXII	+	472465	472583	0.0	0.0	0.0
YLR162W	.	chrXII	+	489573	489929	0.0	0.0	0.0
YLL003W	SFI1	chrXII	+	143201	146041	0.0	0.0	0.0
YLR361C-A	.	chrXII	-	849383	849679	0.0	0.0	0.0
YLR361C	DCR2	chrXII	-	847388	849124	0.0	0.0	0.0
YLR137W	RKM5	chrXII	+	417006	418109	0.0	0.0	0.0
YLR121C	YPS3	chrXII	-	388744	390270	0.0	0.0	0.0
YLR346C	CIS1	chrXII	-	822287	822592	0.0	0.0	0.0
RDN37-2	.	chrXII	-	460923	466869	0.0	0.0	0.0
YLR362W	STE11	chrXII	+	849866	852019	0.0	0.0	0.0
YLR368W	MDM30	chrXII	+	857540	859336	0.0	0.0	0.0
YLR359W	ADE13	chrXII	+	844282	845730	0.0	0.0	0.0
YLR043C	TRX1	chrXII	-	231702	232013	0.0	0.0	0.0
YLR374C	.	chrXII	-	871453	871842	0.0	0.0	0.0
YLR113W	HOG1	chrXII	+	371620	372927	0.0	0.0	0.0
tL(UAA)L	.	chrXII	-	962972	963055	0.0	0.0	0.0
YLR223C	IFH1	chrXII	-	582233	585490	0.0	0.0	0.0
YLR044C	PDC1	chrXII	-	232390	234081	0.0	0.0	0.0
YLR212C	TUB4	chrXII	-	564860	566281	0.0	0.0	0.0
