transcript_id,batch1,batch2,chem1,chem2
YBR131C-A_mRNA,0,0,0,0
YBR132C_mRNA,0,0,0,0
YBR133C_mRNA,0,0,0,0
YBR134W_mRNA,0,0,0,0
YBR135W_mRNA,0,0,0,0
YBR136W_mRNA,0,0,0,0
YBR137W_mRNA,0,0,0,0
YBR138C_mRNA,0,0,0,0
YBR139W_mRNA,0,0,0,0
YBR140C_mRNA,0,0,0,0
YBR141C_mRNA,0,0,0,0
YBR141W-A_mRNA,0,0,0,0
YBR142W_mRNA,0,0,0,0
YBR143C_mRNA,0,0,0,0
YBR144C_mRNA,0,0,0,0
YBR145W_mRNA,0,0,0,0
YBR146W_mRNA,0,0,0,0
YBR147W_mRNA,0,0,0,0
YBR148W_mRNA,0,0,0,0
YBR149W_mRNA,0,0,0,0
YBR150C_mRNA,0,0,0,0
YBR151W_mRNA,0,0,0,0
YBR152W_mRNA,0,0,0,0
YBR153W_mRNA,0,0,0,0
YBR154C_mRNA,0,0,0,0
YBR155W_mRNA,0,0,0,0
YBR156C_mRNA,0,0,0,0
YBR157C_mRNA,0,0,0,0
YBR158W_mRNA,0,0,0,0
YBR159W_mRNA,0,0,0,0
YBR160W_mRNA,0,0,0,0
YBR161W_mRNA,0,0,0,0
YBR162C_mRNA,0,0,0,0
YBR162W-A_mRNA,0,0,0,0
YBR163W_mRNA,0,0,0,0
YBR164C_mRNA,0,0,0,0
YBR165W_mRNA,0,0,0,0
YBR166C_mRNA,0,0,0,0
YBR167C_mRNA,0,0,0,0
YBR168W_mRNA,0,0,0,0
YBR169C_mRNA,0,0,0,0
YBR170C_mRNA,0,0,0,0
YBR171W_mRNA,0,0,0,0
YBR172C_mRNA,0,0,0,0
YBR173C_mRNA,0,0,0,0
YBR174C_mRNA,0,0,0,0
YBR175W_mRNA,0,0,0,0
YBR176W_mRNA,0,0,0,0
YBR177C_mRNA,0,0,0,0
YBR178W_mRNA,0,0,0,0
YBR179C_mRNA,0,0,0,0
YBR180W_mRNA,0,0,0,0
YBR181C_mRNA,0,0,0,0
YBR182C_mRNA,0,0,0,0
YBR182C-A_mRNA,0,0,0,0
YBR183W_mRNA,0,0,0,0
YBR184W_mRNA,0,0,0,0
YBR185C_mRNA,0,0,0,0
YBR186W_mRNA,0,0,0,0
YBR187W_mRNA,0,0,0,0
YBR188C_mRNA,0,0,0,0
YBR189W_mRNA,0,0,0,0
YBR190W_mRNA,0,0,0,0
YBR191W_mRNA,0,0,0,0
YBR191W-A_mRNA,0,0,0,0
YBR192W_mRNA,0,0,0,0
YBR193C_mRNA,0,0,0,0
YBR194W_mRNA,0,0,0,0
YBR195C_mRNA,0,0,0,0
YBR196C_mRNA,0,0,0,0
YBR196C-A_mRNA,0,0,0,0
YBR196C-B_mRNA,0,0,0,0
YBR197C_mRNA,0,0,0,0
YBR198C_mRNA,0,0,0,0
YBR199W_mRNA,0,0,0,0
YBR200W_mRNA,0,0,0,0
YBR200W-A_mRNA,0,0,0,0
YBR201W_mRNA,0,0,0,0
YBR201C-A_mRNA,0,0,0,0
YBR202W_mRNA,0,0,0,0
YBR203W_mRNA,0,0,0,0
YBR204C_mRNA,0,0,0,0
YBR205W_mRNA,0,0,0,0
YBR206W_mRNA,0,0,0,0
YBR207W_mRNA,0,0,0,0
YBR208C_mRNA,0,0,0,0
YBR209W_mRNA,0,0,0,0
tC(GCA)B_tRNA,0,0,0,0
tE(UUC)B_tRNA,0,0,0,0
YBR210W_mRNA,0,0,0,0
YBR211C_mRNA,0,0,0,0
YBR212W_mRNA,0,0,0,0
YBR213W_mRNA,0,0,0,0
YBR214W_mRNA,0,0,0,0
YBR215W_mRNA,0,0,0,0
YBR216C_mRNA,0,0,0,0
YBR217W_mRNA,0,0,0,0
YBR218C_mRNA,0,0,0,0
YBR219C_mRNA,0,0,0,0
YBR220C_mRNA,0,0,0,0
YBR221C_mRNA,0,0,0,0
YBR221W-A_mRNA,0,0,0,0
YBR222C_mRNA,0,0,0,0
YBR223C_mRNA,0,0,0,0
YBR223W-A_mRNA,0,0,0,0
YBR224W_mRNA,0,0,0,0
YBR225W_mRNA,0,0,0,0
YBR226C_mRNA,0,0,0,0
YBR227C_mRNA,0,0,0,0
YBR228W_mRNA,0,0,0,0
YBR229C_mRNA,0,0,0,0
YBR230C_mRNA,0,0,0,0
YBR230W-A_mRNA,0,0,0,0
LSR1_snRNA,0,0,0,0
YBR231C_mRNA,0,0,0,0
YBR232C_mRNA,0,0,0,0
YBR233W_mRNA,0,0,0,0
YBR233W-A_mRNA,0,0,0,0
YBR234C_mRNA,0,0,0,0
YBR235W_mRNA,0,0,0,0
YBR236C_mRNA,0,0,0,0
YBR237W_mRNA,0,0,0,0
YBR238C_mRNA,0,0,0,0
YBR239C_mRNA,0,0,0,0
YBR240C_mRNA,0,0,0,0
YBR241C_mRNA,0,0,0,0
YBR242W_mRNA,0,0,0,0
YBR243C_mRNA,0,0,0,0
YBR244W_mRNA,0,0,0,0
YBR245C_mRNA,0,0,0,0
YBR246W_mRNA,0,0,0,0
YBR247C_mRNA,0,0,0,0
YBR248C_mRNA,0,0,0,0
YBR249C_mRNA,0,0,0,0
YBR250W_mRNA,0,0,0,0
YBR251W_mRNA,0,0,0,0
YBR252W_mRNA,0,0,0,0
YBR253W_mRNA,0,0,0,0
YBR254C_mRNA,0,0,0,0
YBR255W_mRNA,0,0,0,0
YBR255C-A_mRNA,0,0,0,0
YBR256C_mRNA,0,0,0,0
YBR257W_mRNA,0,0,0,0
YBR258C_mRNA,0,0,0,0
YBR259W_mRNA,0,0,0,0
YBR260C_mRNA,0,0,0,0
YBR261C_mRNA,0,0,0,0
YBR262C_mRNA,0,0,0,0
YBR263W_mRNA,0,0,0,0
YBR264C_mRNA,0,0,0,0
YBR265W_mRNA,0,0,0,0
YBR267W_mRNA,0,0,0,0
YBR266C_mRNA,0,0,0,0
YBR268W_mRNA,0,0,0,0
YBR269C_mRNA,0,0,0,0
YBR270C_mRNA,0,0,0,0
YBR271W_mRNA,0,0,0,0
YBR272C_mRNA,0,0,0,0
YBR273C_mRNA,0,0,0,0
YBR274W_mRNA,0,0,0,0
YBR275C_mRNA,0,0,0,0
YBR276C_mRNA,0,0,0,0
YBR277C_mRNA,0,0,0,0
YBR278W_mRNA,0,0,0,0
YBR279W_mRNA,0,0,0,0
YBR280C_mRNA,0,0,0,0
YBR281C_mRNA,0,0,0,0
YBR282W_mRNA,0,0,0,0
YBR283C_mRNA,0,0,0,0
YBR284W_mRNA,0,0,0,0
YBR285W_mRNA,0,0,0,0
YBR286W_mRNA,0,0,0,0
YBR287W_mRNA,0,0,0,0
YBR288C_mRNA,0,0,0,0
YBR289W_mRNA,0,0,0,0
YBR290W_mRNA,0,0,0,0
YBR291C_mRNA,0,0,0,0
YBR292C_mRNA,0,0,0,0
YBR293W_mRNA,0,0,0,0
YBR294W_mRNA,0,0,0,0
YBR295W_mRNA,0,0,0,0
YBR296C_mRNA,0,0,0,0
YBR296C-A_mRNA,0,0,0,0
YBR297W_mRNA,0,0,0,0
YBR298C_mRNA,0,0,0,0
YBR298C-A_mRNA,0,0,0,0
YBR299W_mRNA,0,0,0,0
YBR300C_mRNA,0,0,0,0
YBR301W_mRNA,0,0,0,0
YBR302C_mRNA,0,0,0,0
YNL339C_mRNA,0,0,0,0
YNL339W-B_mRNA,0,0,0,0
YNL339W-A_mRNA,0,0,0,0
YNL338W_mRNA,0,0,0,0
YNL337W_mRNA,0,0,0,0
YNL336W_mRNA,0,0,0,0
YNL335W_mRNA,0,0,0,0
YNL334C_mRNA,0,0,0,0
YNL333W_mRNA,0,0,0,0
YNL332W_mRNA,0,0,0,0
YNL331C_mRNA,0,0,0,0
YNL330C_mRNA,0,0,0,0
YNL329C_mRNA,0,0,0,0
YNL328C_mRNA,0,0,0,0
YNL327W_mRNA,0,0,0,0
YNL326C_mRNA,0,0,0,0
YNL325C_mRNA,0,0,0,0
YNL324W_mRNA,0,0,0,0
YNL323W_mRNA,0,0,0,0
YNL322C_mRNA,0,0,0,0
YNL321W_mRNA,0,0,0,0
YNL320W_mRNA,0,0,0,0
YNL319W_mRNA,0,0,0,0
YNL318C_mRNA,0,0,0,0
YNL317W_mRNA,0,0,0,0
YNL316C_mRNA,0,0,0,0
YNL315C_mRNA,0,0,0,0
YNL314W_mRNA,0,0,0,0
YNL313C_mRNA,0,0,0,0
YNL312W_mRNA,0,0,0,0
YNL311C_mRNA,0,0,0,0
YNL310C_mRNA,0,0,0,0
YNL309W_mRNA,0,0,0,0
YNL308C_mRNA,0,0,0,0
YNL307C_mRNA,0,0,0,0
YNL306W_mRNA,0,0,0,0
YNL305C_mRNA,0,0,0,0
YNL304W_mRNA,0,0,0,0
YNL303W_mRNA,0,0,0,0
YNL302C_mRNA,0,0,0,0
YNL301C_mRNA,0,0,0,0
YNL300W_mRNA,0,0,0,0
YNL299W_mRNA,0,0,0,0
YNL298W_mRNA,0,0,0,0
YNL297C_mRNA,0,0,0,0
YNL296W_mRNA,0,0,0,0
YNL295W_mRNA,0,0,0,0
YNL294C_mRNA,0,0,0,0
YNL293W_mRNA,0,0,0,0
YNL292W_mRNA,0,0,0,0
YNL291C_mRNA,0,0,0,0
YNL290W_mRNA,0,0,0,0
YNL289W_mRNA,0,0,0,0
snR40_snoRNA,0,0,0,0
YNL288W_mRNA,0,0,0,0
YNL287W_mRNA,0,0,0,0
YNL286W_mRNA,0,0,0,0
YNL285W_mRNA,0,0,0,0
tG(UCC)N_tRNA,0,0,0,0
tN(GUU)N1_tRNA,0,0,0,0
YNL284C_mRNA,0,0,0,0
tT(AGU)N1_tRNA,0,0,0,0
YNL283C_mRNA,0,0,0,0
YNL282W_mRNA,0,0,0,0
YNL281W_mRNA,0,0,0,0
YNL280C_mRNA,0,0,0,0
YNL279W_mRNA,0,0,0,0
YNL278W_mRNA,0,0,0,0
YNL277W-A_mRNA,0,0,0,0
YNL277W_mRNA,0,0,0,0
YNL276C_mRNA,0,0,0,0
YNL275W_mRNA,0,0,0,0
YNL274C_mRNA,0,0,0,0
YNL273W_mRNA,0,0,0,0
YNL272C_mRNA,0,0,0,0
YNL271C_mRNA,0,0,0,0
YNL270C_mRNA,0,0,0,0
YNL269W_mRNA,0,0,0,0
YNL268W_mRNA,0,0,0,0
YNL267W_mRNA,0,0,0,0
YNL266W_mRNA,0,0,0,0
YNL265C_mRNA,0,0,0,0
YNL264C_mRNA,0,0,0,0
YNL263C_mRNA,0,0,0,0
YNL262W_mRNA,0,0,0,0
YNL261W_mRNA,0,0,0,0
YNL260C_mRNA,0,0,0,0
YNL259C_mRNA,0,0,0,0
YNL258C_mRNA,0,0,0,0
YNL257C_mRNA,0,0,0,0
YNL256W_mRNA,0,0,0,0
YNL255C_mRNA,0,0,0,0
YNL254C_mRNA,0,0,0,0
YNL253W_mRNA,0,0,0,0
YNL252C_mRNA,0,0,0,0
YNL251C_mRNA,0,0,0,0
YNL250W_mRNA,0,0,0,0
YNL249C_mRNA,0,0,0,0
YNL248C_mRNA,0,0,0,0
YNL247W_mRNA,0,0,0,0
YNL246W_mRNA,0,0,0,0
YNL245C_mRNA,0,0,0,0
YNL244C_mRNA,0,0,0,0
YNL243W_mRNA,0,0,0,0
YNL242W_mRNA,0,0,0,0
YNL241C_mRNA,0,0,0,0
YNL240C_mRNA,0,0,0,0
YNL239W_mRNA,0,0,0,0
YNL238W_mRNA,0,0,0,0
YNL237W_mRNA,0,0,0,0
YNL236W_mRNA,0,0,0,0
YNL235C_mRNA,0,0,0,0
YNL234W_mRNA,0,0,0,0
YNL233W_mRNA,0,0,0,0
YNL232W_mRNA,0,0,0,0
YNL231C_mRNA,0,0,0,0
YNL230C_mRNA,0,0,0,0
YNL229C_mRNA,0,0,0,0
YNL228W_mRNA,0,0,0,0
YNL227C_mRNA,0,0,0,0
YNL226W_mRNA,0,0,0,0
YNL225C_mRNA,0,0,0,0
YNL224C_mRNA,0,0,0,0
YNL223W_mRNA,0,0,0,0
YNL222W_mRNA,0,0,0,0
snR19_snRNA,0,0,0,0
YNL221C_mRNA,0,0,0,0
YNL220W_mRNA,0,0,0,0
YNL219C_mRNA,0,0,0,0
YNL218W_mRNA,0,0,0,0
YNL217W_mRNA,0,0,0,0
YNL216W_mRNA,0,0,0,0
YNL215W_mRNA,0,0,0,0
YNL214W_mRNA,0,0,0,0
YNL213C_mRNA,0,0,0,0
YNL212W_mRNA,0,0,0,0
YNL211C_mRNA,0,0,0,0
YNL210W_mRNA,0,0,0,0
YNL209W_mRNA,0,0,0,0
YNL208W_mRNA,0,0,0,0
YNL207W_mRNA,0,0,0,0
YNL206C_mRNA,0,0,0,0
YNL205C_mRNA,0,0,0,0
YNL204C_mRNA,0,0,0,0
YNL203C_mRNA,0,0,0,0
YNL202W_mRNA,0,0,0,0
YNL201C_mRNA,0,0,0,0
YNL200C_mRNA,0,0,0,0
YNL199C_mRNA,0,0,0,0
YNL198C_mRNA,0,0,0,0
YNL197C_mRNA,0,0,0,0
YNL196C_mRNA,0,0,0,0
YNL195C_mRNA,0,0,0,0
YNL194C_mRNA,0,0,0,0
YNL193W_mRNA,0,0,0,0
YNL192W_mRNA,0,0,0,0
YNL191W_mRNA,0,0,0,0
YNL190W_mRNA,0,0,0,0
YNL189W_mRNA,0,0,0,0
YNL188W_mRNA,0,0,0,0
YNL187W_mRNA,0,0,0,0
YNL186W_mRNA,0,0,0,0
YNL185C_mRNA,0,0,0,0
YNL184C_mRNA,0,0,0,0
YNL183C_mRNA,0,0,0,0
YNL182C_mRNA,0,0,0,0
YNL181W_mRNA,0,0,0,0
YNL180C_mRNA,0,0,0,0
YNL179C_mRNA,0,0,0,0
YNL178W_mRNA,0,0,0,0
YNL177C_mRNA,0,0,0,0
YNL176C_mRNA,0,0,0,0
YNL175C_mRNA,0,0,0,0
YNL174W_mRNA,0,0,0,0
YNL173C_mRNA,0,0,0,0
YNL172W_mRNA,0,0,0,0
YNL171C_mRNA,0,0,0,0
YNL170W_mRNA,0,0,0,0
YNL169C_mRNA,0,0,0,0
YNL168C_mRNA,0,0,0,0
YNL167C_mRNA,0,0,0,0
YNL166C_mRNA,0,0,0,0
YNL165W_mRNA,0,0,0,0
YNL164C_mRNA,0,0,0,0
YNL163C_mRNA,0,0,0,0
YNL162W-A_mRNA,0,0,0,0
YNL162W_mRNA,0,0,0,0
YNL161W_mRNA,0,0,0,0
YNL160W_mRNA,0,0,0,0
YNL159C_mRNA,0,0,0,0
YNL158W_mRNA,0,0,0,0
YNL157W_mRNA,0,0,0,0
YNL156C_mRNA,0,0,0,0
YNL155W_mRNA,0,0,0,0
YNL154C_mRNA,0,0,0,0
YNL153C_mRNA,0,0,0,0
YNL152W_mRNA,0,0,0,0
YNL151C_mRNA,0,0,0,0
YNL150W_mRNA,0,0,0,0
YNL149C_mRNA,0,0,0,0
YNL148C_mRNA,0,0,0,0
YNL147W_mRNA,0,0,0,0
YNL146C-A_mRNA,0,0,0,0
YNL146W_mRNA,0,0,0,0
YNL145W_mRNA,0,0,0,0
YNL144C_mRNA,0,0,0,0
YNL144W-A_mRNA,0,0,0,0
YNL143C_mRNA,0,0,0,0
YNL142W_mRNA,0,0,0,0
YNL141W_mRNA,0,0,0,0
YNL140C_mRNA,0,0,0,0
YNL139C_mRNA,0,0,0,0
YNL138W-A_mRNA,0,0,0,0
YNL138W_mRNA,0,0,0,0
YNL137C_mRNA,0,0,0,0
YNL136W_mRNA,0,0,0,0
YNL135C_mRNA,0,0,0,0
YNL134C_mRNA,0,0,0,0
YNL133C_mRNA,0,0,0,0
tF(GAA)N_tRNA,0,0,0,0
YNL132W_mRNA,0,0,0,0
YNL131W_mRNA,0,0,0,0
YNL130C_mRNA,0,0,0,0
YNL130C-A_mRNA,0,0,0,0
YNL129W_mRNA,0,0,0,0
YNL128W_mRNA,0,0,0,0
YNL127W_mRNA,0,0,0,0
YNL126W_mRNA,0,0,0,0
YNL125C_mRNA,0,0,0,0
YNL124W_mRNA,0,0,0,0
YNL123W_mRNA,0,0,0,0
YNL122C_mRNA,0,0,0,0
YNL121C_mRNA,0,0,0,0
YNL120C_mRNA,0,0,0,0
YNL119W_mRNA,0,0,0,0
YNL118C_mRNA,0,0,0,0
YNL117W_mRNA,0,0,0,0
YNL116W_mRNA,0,0,0,0
YNL115C_mRNA,0,0,0,0
YNL114C_mRNA,0,0,0,0
YNL113W_mRNA,0,0,0,0
YNL112W_mRNA,0,0,0,0
YNL111C_mRNA,0,0,0,0
YNL110C_mRNA,0,0,0,0
YNL109W_mRNA,0,0,0,0
YNL108C_mRNA,0,0,0,0
YNL107W_mRNA,0,0,0,0
YNL106C_mRNA,0,0,0,0
YNL105W_mRNA,0,0,0,0
YNL104C_mRNA,0,0,0,0
YNL103W-A_mRNA,0,0,0,0
YNL103W_mRNA,0,0,0,0
YNL102W_mRNA,0,0,0,0
YNL101W_mRNA,0,0,0,0
YNL100W_mRNA,0,0,0,0
YNL099C_mRNA,0,0,0,0
YNL098C_mRNA,0,0,0,0
YNL097C-B_mRNA,0,0,0,0
YNL097C_mRNA,0,0,0,0
YNL097W-A_mRNA,0,0,0,0
tL(CAA)N_tRNA,0,0,0,0
YNL096C_mRNA,0,0,0,0
YNL095C_mRNA,0,0,0,0
YNL094W_mRNA,0,0,0,0
YNL093W_mRNA,0,0,0,0
YNL092W_mRNA,0,0,0,0
YNL091W_mRNA,0,0,0,0
YNL090W_mRNA,0,0,0,0
YNL089C_mRNA,0,0,0,0
YNL088W_mRNA,0,0,0,0
YNL087W_mRNA,0,0,0,0
YNL086W_mRNA,0,0,0,0
YNL085W_mRNA,0,0,0,0
YNL084C_mRNA,0,0,0,0
YNL083W_mRNA,0,0,0,0
YNL082W_mRNA,0,0,0,0
YNL081C_mRNA,0,0,0,0
YNL080C_mRNA,0,0,0,0
YNL079C_mRNA,0,0,0,0
YNL078W_mRNA,0,0,0,0
YNL077W_mRNA,0,0,0,0
YNL076W_mRNA,0,0,0,0
YNL075W_mRNA,0,0,0,0
YNL074C_mRNA,0,0,0,0
YNL073W_mRNA,0,0,0,0
YNL072W_mRNA,0,0,0,0
YNL071W_mRNA,0,0,0,0
YNL070W_mRNA,0,0,0,0
YNL069C_mRNA,0,0,0,0
YNL068C_mRNA,0,0,0,0
YNL067W-A_mRNA,0,0,0,0
YNL067W-B_mRNA,0,0,0,0
YNL067W_mRNA,0,0,0,0
YNL066W_mRNA,0,0,0,0
YNL065W_mRNA,0,0,0,0
YNL064C_mRNA,0,0,0,0
YNL063W_mRNA,0,0,0,0
YNL062C_mRNA,0,0,0,0
YNL061W_mRNA,0,0,0,0
YNL059C_mRNA,0,0,0,0
YNL058C_mRNA,0,0,0,0
YNL057W_mRNA,0,0,0,0
YNL056W_mRNA,0,0,0,0
YNL055C_mRNA,0,0,0,0
tD(GUC)N_tRNA,0,0,0,0
YNL054W_mRNA,0,0,0,0
YNL053W_mRNA,0,0,0,0
YNL052W_mRNA,0,0,0,0
YNL051W_mRNA,0,0,0,0
YNL050C_mRNA,0,0,0,0
YNL049C_mRNA,0,0,0,0
YNL048W_mRNA,0,0,0,0
YNL047C_mRNA,0,0,0,0
YNL046W_mRNA,0,0,0,0
YNL045W_mRNA,0,0,0,0
YNL044W_mRNA,0,0,0,0
YNL043C_mRNA,0,0,0,0
tP(UGG)N1_tRNA,0,0,0,0
YNL042W-B_mRNA,0,0,0,0
YNL042W_mRNA,0,0,0,0
YNL041C_mRNA,0,0,0,0
YNL040W_mRNA,0,0,0,0
YNL039W_mRNA,0,0,0,0
YNL038W_mRNA,0,0,0,0
YNL037C_mRNA,0,0,0,0
YNL036W_mRNA,0,0,0,0
tT(AGU)N2_tRNA,0,0,0,0
tP(UGG)N2_tRNA,0,0,0,0
YNL035C_mRNA,0,0,0,0
tI(AAU)N1_tRNA,0,0,0,0
YNL034W_mRNA,0,0,0,0
YNL033W_mRNA,0,0,0,0
YNL032W_mRNA,0,0,0,0
YNL031C_mRNA,0,0,0,0
YNL030W_mRNA,0,0,0,0
YNL029C_mRNA,0,0,0,0
YNL028W_mRNA,0,0,0,0
YNL027W_mRNA,0,0,0,0
YNL026W_mRNA,0,0,0,0
YNL025C_mRNA,0,0,0,0
NME1_snoRNA,0,0,0,0
snR66_snoRNA,0,0,0,0
YNL024C-A_mRNA,0,0,0,0
YNL024C_mRNA,0,0,0,0
YNL023C_mRNA,0,0,0,0
YNL022C_mRNA,0,0,0,0
YNL021W_mRNA,0,0,0,0
YNL020C_mRNA,0,0,0,0
YNL019C_mRNA,0,0,0,0
YNL018C_mRNA,0,0,0,0
YNL017C_mRNA,0,0,0,0
tI(AAU)N2_tRNA,0,0,0,0
YNL016W_mRNA,0,0,0,0
YNL015W_mRNA,0,0,0,0
YNL014W_mRNA,0,0,0,0
YNL013C_mRNA,0,0,0,0
YNL012W_mRNA,0,0,0,0
YNL011C_mRNA,0,0,0,0
YNL010W_mRNA,0,0,0,0
YNL009W_mRNA,0,0,0,0
YNL008C_mRNA,0,0,0,0
YNL007C_mRNA,0,0,0,0
YNL006W_mRNA,0,0,0,0
YNL005C_mRNA,0,0,0,0
YNL004W_mRNA,0,0,0,0
YNL003C_mRNA,0,0,0,0
YNL002C_mRNA,0,0,0,0
YNL001W_mRNA,0,0,0,0
YNR001C_mRNA,0,0,0,0
YNR001W-A_mRNA,0,0,0,0
tP(AGG)N_tRNA,0,0,0,0
tN(GUU)N2_tRNA,0,0,0,0
YNR002C_mRNA,0,0,0,0
YNR003C_mRNA,0,0,0,0
YNR003W-A_mRNA,0,0,0,0
YNR004W_mRNA,0,0,0,0
YNR005C_mRNA,0,0,0,0
YNR006W_mRNA,0,0,0,0
YNR007C_mRNA,0,0,0,0
YNR008W_mRNA,0,0,0,0
YNR009W_mRNA,0,0,0,0
YNR010W_mRNA,0,0,0,0
YNR011C_mRNA,0,0,0,0
YNR012W_mRNA,0,0,0,0
YNR013C_mRNA,0,0,0,0
YNR014W_mRNA,0,0,0,0
YNR015W_mRNA,0,0,0,0
YNR016C_mRNA,0,0,0,0
YNR017W_mRNA,0,0,0,0
YNR018W_mRNA,0,0,0,0
YNR019W_mRNA,0,0,0,0
YNR020C_mRNA,0,0,0,0
YNR021W_mRNA,0,0,0,0
YNR022C_mRNA,0,0,0,0
YNR023W_mRNA,0,0,0,0
YNR024W_mRNA,0,0,0,0
YNR025C_mRNA,0,0,0,0
YNR026C_mRNA,0,0,0,0
YNR027W_mRNA,0,0,0,0
YNR028W_mRNA,0,0,0,0
YNR029C_mRNA,0,0,0,0
YNR030W_mRNA,0,0,0,0
YNR031C_mRNA,0,0,0,0
YNR032W_mRNA,0,0,0,0
YNR032C-A_mRNA,0,0,0,0
YNR033W_mRNA,0,0,0,0
YNR034W_mRNA,0,0,0,0
YNR034W-A_mRNA,0,0,0,0
YNR035C_mRNA,0,0,0,0
YNR036C_mRNA,0,0,0,0
YNR037C_mRNA,0,0,0,0
YNR038W_mRNA,0,0,0,0
YNR039C_mRNA,0,0,0,0
YNR040W_mRNA,0,0,0,0
YNR041C_mRNA,0,0,0,0
YNR042W_mRNA,0,0,0,0
YNR043W_mRNA,0,0,0,0
YNR044W_mRNA,0,0,0,0
YNR045W_mRNA,0,0,0,0
YNR046W_mRNA,0,0,0,0
YNR047W_mRNA,0,0,0,0
YNR048W_mRNA,0,0,0,0
YNR049C_mRNA,0,0,0,0
YNR050C_mRNA,0,0,0,0
snR49_snoRNA,0,0,0,0
YNR051C_mRNA,0,0,0,0
YNR052C_mRNA,0,0,0,0
YNR053C_mRNA,0,0,0,0
snR191_snoRNA,0,0,0,0
YNR054C_mRNA,0,0,0,0
tL(UAA)N_tRNA,0,0,0,0
YNR055C_mRNA,0,0,0,0
YNR056C_mRNA,0,0,0,0
YNR057C_mRNA,0,0,0,0
YNR058W_mRNA,0,0,0,0
YNR059W_mRNA,0,0,0,0
YNR060W_mRNA,0,0,0,0
YNR061C_mRNA,0,0,0,0
YNR062C_mRNA,0,0,0,0
YNR063W_mRNA,0,0,0,0
YNR064C_mRNA,0,0,0,0
YNR065C_mRNA,0,0,0,0
YNR066C_mRNA,0,0,0,0
YNR067C_mRNA,0,0,0,0
YNR068C_mRNA,0,0,0,0
YNR069C_mRNA,0,0,0,0
YNR070W_mRNA,0,0,0,0
YNR071C_mRNA,0,0,0,0
YNR072W_mRNA,0,0,0,0
YNR073C_mRNA,0,0,0,0
YNR074C_mRNA,0,0,0,0
YNR075W_mRNA,0,0,0,0
YNR075C-A_mRNA,0,0,0,0
YNR076W_mRNA,0,0,0,0
YNR077C_mRNA,0,0,0,0
YKL225W_mRNA,0,0,0,0
YKL224C_mRNA,0,0,0,0
YKL223W_mRNA,0,0,0,0
YKL222C_mRNA,0,0,0,0
YKL221W_mRNA,0,0,0,0
YKL220C_mRNA,0,0,0,0
YKL219W_mRNA,0,0,0,0
YKL218C_mRNA,0,0,0,0
YKL217W_mRNA,0,0,0,0
YKL216W_mRNA,0,0,0,0
YKL215C_mRNA,0,0,0,0
YKL214C_mRNA,0,0,0,0
YKL213C_mRNA,0,0,0,0
YKL212W_mRNA,0,0,0,0
YKL211C_mRNA,0,0,0,0
snR64_snoRNA,0,0,0,0
YKL210W_mRNA,0,0,0,0
YKL209C_mRNA,0,0,0,0
tT(CGU)K_tRNA,0,0,0,0
YKL208W_mRNA,0,0,0,0
YKL207W_mRNA,0,0,0,0
YKL206C_mRNA,0,0,0,0
YKL205W_mRNA,0,0,0,0
YKL204W_mRNA,0,0,0,0
YKL203C_mRNA,0,0,0,0
YKL202W_mRNA,0,0,0,0
YKL201C_mRNA,0,0,0,0
YKL198C_mRNA,0,0,0,0
YKL197C_mRNA,0,0,0,0
tN(GUU)K_tRNA,0,0,0,0
YKL196C_mRNA,0,0,0,0
YKL195W_mRNA,0,0,0,0
YKL194C_mRNA,0,0,0,0
YKL193C_mRNA,0,0,0,0
YKL192C_mRNA,0,0,0,0
YKL191W_mRNA,0,0,0,0
YKL190W_mRNA,0,0,0,0
tL(UAA)K_tRNA,0,0,0,0
YKL189W_mRNA,0,0,0,0
YKL188C_mRNA,0,0,0,0
YKL187C_mRNA,0,0,0,0
YKL186C_mRNA,0,0,0,0
YKL185W_mRNA,0,0,0,0
YKL184W_mRNA,0,0,0,0
YKL183C-A_mRNA,0,0,0,0
YKL183W_mRNA,0,0,0,0
YKL182W_mRNA,0,0,0,0
YKL181W_mRNA,0,0,0,0
YKL180W_mRNA,0,0,0,0
YKL179C_mRNA,0,0,0,0
YKL178C_mRNA,0,0,0,0
YKL177W_mRNA,0,0,0,0
YKL176C_mRNA,0,0,0,0
YKL175W_mRNA,0,0,0,0
YKL174C_mRNA,0,0,0,0
YKL173W_mRNA,0,0,0,0
YKL172W_mRNA,0,0,0,0
YKL171W_mRNA,0,0,0,0
YKL170W_mRNA,0,0,0,0
YKL169C_mRNA,0,0,0,0
YKL168C_mRNA,0,0,0,0
YKL167C_mRNA,0,0,0,0
YKL166C_mRNA,0,0,0,0
YKL165C-A_mRNA,0,0,0,0
YKL165C_mRNA,0,0,0,0
tE(UUC)K_tRNA,0,0,0,0
YKL164C_mRNA,0,0,0,0
YKL163W_mRNA,0,0,0,0
YKL162C-A_mRNA,0,0,0,0
YKL162C_mRNA,0,0,0,0
YKL161C_mRNA,0,0,0,0
YKL160W_mRNA,0,0,0,0
YKL159C_mRNA,0,0,0,0
YKL157W_mRNA,0,0,0,0
YKL156W_mRNA,0,0,0,0
YKL156C-A_mRNA,0,0,0,0
YKL155C_mRNA,0,0,0,0
YKL154W_mRNA,0,0,0,0
tR(UCU)K_tRNA,0,0,0,0
YKL153W_mRNA,0,0,0,0
YKL152C_mRNA,0,0,0,0
YKL151C_mRNA,0,0,0,0
YKL150W_mRNA,0,0,0,0
